/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
630,1698,,,66,positive,drinks,72,I highly recommend visiting this restaurant and having dinner and drinks!
267,1699,food,positive,,,,,The bar is very well stocked with interesting beers and well priced wines.
267,1699,,,4,positive,bar,7,The bar is very well stocked with interesting beers and well priced wines.
267,1699,,,46,positive,beers,51,The bar is very well stocked with interesting beers and well priced wines.
267,1699,,,68,positive,wines,73,The bar is very well stocked with interesting beers and well priced wines.
267,1699,,,61,positive,priced,67,The bar is very well stocked with interesting beers and well priced wines.
1804,1700,anecdotes/miscellaneous,neutral,,,,,I agree.
2657,1701,anecdotes/miscellaneous,negative,,,,,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...)."
2657,1701,service,negative,,,,,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...)."
2657,1701,,,35,negative,reservations,47,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...)."
920,1702,food,positive,,,,,The food was good.
920,1702,,,4,positive,food,8,The food was good.
2976,1703,food,positive,,,,,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value."
2976,1703,,,6,positive,wine selection,20,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value."
2976,1703,,,22,positive,Gigondas,30,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value."
2976,1703,,,59,positive,house champagne,74,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value."
2976,1703,,,44,neutral,price,49,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value."
2408,1704,ambience,negative,,,,,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous."
2408,1704,,,110,negative,music,115,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous."
2237,1705,anecdotes/miscellaneous,negative,,,,,It just wasn't Thai.
304,1706,food,positive,,,,,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.
304,1706,anecdotes/miscellaneous,positive,,,,,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.
304,1706,,,53,positive,fish,57,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.
3225,1707,food,positive,,,,,I particularly love their yellowfun tuna and their mussel selection.
3225,1707,,,26,positive,yellowfun tuna,40,I particularly love their yellowfun tuna and their mussel selection.
3225,1707,,,51,positive,mussel selection,67,I particularly love their yellowfun tuna and their mussel selection.
3154,1708,anecdotes/miscellaneous,positive,,,,,I love to visit Murrays for my bagel fix.
3154,1708,,,31,positive,bagel,36,I love to visit Murrays for my bagel fix.
2348,1709,ambience,positive,,,,,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire."
2348,1709,,,118,positive,scenery,125,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire."
2348,1709,,,14,positive,dinner reservations,33,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire."
2971,1710,anecdotes/miscellaneous,positive,,,,,Recommended.
921,1711,ambience,positive,,,,,The place was nice and calm.
921,1711,,,4,positive,place,9,The place was nice and calm.
532,1712,food,positive,,,,,Cheese plate is a varied delight and great bargain at $10.
532,1712,price,positive,,,,,Cheese plate is a varied delight and great bargain at $10.
532,1712,,,0,positive,Cheese plate,12,Cheese plate is a varied delight and great bargain at $10.
1972,1713,food,negative,,,,,I could have drank 4 glasses of water and still been parched - so watch out.
1972,1713,,,21,neutral,glasses of water,37,I could have drank 4 glasses of water and still been parched - so watch out.
553,1714,service,positive,,,,,"When we sat, we got great and fast service."
553,1714,,,35,positive,service,42,"When we sat, we got great and fast service."
1681,1715,service,positive,,,,,"Most of the servers are very attentive, friendly and quite attractive."
1681,1715,,,12,positive,servers,19,"Most of the servers are very attentive, friendly and quite attractive."
2586,1716,anecdotes/miscellaneous,neutral,,,,,I think locals rate this place so high.
1734,1717,service,neutral,,,,,Service is average.
1734,1717,,,0,neutral,Service,7,Service is average.
2558,1718,food,positive,,,,,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).
2558,1718,,,115,positive,Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual),230,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).
2558,1718,,,97,positive,specials,105,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).
1522,1719,anecdotes/miscellaneous,positive,,,,,Go girls!!!
3683,1720,service,negative,,,,,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
3683,1720,,,14,neutral,sandwich,22,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
3683,1720,,,39,neutral,plastic forks,52,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
3683,1720,,,73,neutral,pita,77,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
3683,1720,,,87,neutral,hummus platter,101,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
2715,1721,food,positive,,,,,"The steak is good, the fish is good and the sushi was surprisingly great."
2715,1721,,,4,positive,steak,9,"The steak is good, the fish is good and the sushi was surprisingly great."
2715,1721,,,23,positive,fish,27,"The steak is good, the fish is good and the sushi was surprisingly great."
2715,1721,,,44,positive,sushi,49,"The steak is good, the fish is good and the sushi was surprisingly great."
760,1722,anecdotes/miscellaneous,neutral,,,,,"For asian fusion, there are many places further downtown."
120,1723,anecdotes/miscellaneous,neutral,,,,,Old school meets New world.
2295,1724,anecdotes/miscellaneous,positive,,,,,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.
2295,1724,,,61,positive,pizza,66,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.
3513,1725,service,negative,,,,,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint."
3513,1725,ambience,negative,,,,,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint."
3513,1725,,,4,negative,service,11,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint."
3513,1725,,,45,negative,staff,50,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint."
2880,1726,anecdotes/miscellaneous,positive,,,,,This is probably one of my new favorite places.
2034,1727,anecdotes/miscellaneous,negative,,,,,"For being number 1, this place has alot of work to do in order to truly earn its so called reputation."
3299,1728,anecdotes/miscellaneous,neutral,,,,,"For myself and family we would only go here to celebrate an occassion, I do prefer smaller, quiter restaurants."
3299,1728,ambience,neutral,,,,,"For myself and family we would only go here to celebrate an occassion, I do prefer smaller, quiter restaurants."
1208,1729,anecdotes/miscellaneous,neutral,,,,,The one on the east side is much better than the one on the west side.
