/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
1845,1854,service,neutral,,,,,"However, service was as plain as sesame crusted Salmon I had."
1845,1854,food,neutral,,,,,"However, service was as plain as sesame crusted Salmon I had."
1845,1854,,,9,neutral,service,16,"However, service was as plain as sesame crusted Salmon I had."
1845,1854,,,33,neutral,sesame crusted Salmon,54,"However, service was as plain as sesame crusted Salmon I had."
3622,1855,anecdotes/miscellaneous,positive,,,,,I would highly recommend it.
149,1856,anecdotes/miscellaneous,positive,,,,,It's great to go for a quick lunch either alone or with a friend.
149,1856,,,29,positive,lunch,34,It's great to go for a quick lunch either alone or with a friend.
3571,1857,food,neutral,,,,,The food was mediocre at best but it was the horrible service that made me vow never to go back.
3571,1857,service,negative,,,,,The food was mediocre at best but it was the horrible service that made me vow never to go back.
3571,1857,,,4,neutral,food,8,The food was mediocre at best but it was the horrible service that made me vow never to go back.
3571,1857,,,54,negative,service,61,The food was mediocre at best but it was the horrible service that made me vow never to go back.
1765,1858,anecdotes/miscellaneous,positive,,,,,LLOOVVE THIS PLACE.
877,1859,anecdotes/miscellaneous,neutral,,,,,So some of the reviews here are accurate about the crowd and noise.
877,1859,,,51,negative,crowd,56,So some of the reviews here are accurate about the crowd and noise.
877,1859,,,61,negative,noise,66,So some of the reviews here are accurate about the crowd and noise.
2415,1860,food,positive,,,,,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
2415,1860,ambience,positive,,,,,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
2415,1860,price,positive,,,,,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
2415,1860,,,96,positive,eats,100,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
2415,1860,,,105,positive,drinks,111,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
2415,1860,,,127,positive,setting,134,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting."
3453,1861,anecdotes/miscellaneous,positive,,,,,"Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be."
1243,1862,anecdotes/miscellaneous,neutral,,,,,"Place should also have a 1,2,3 chili rating to be more authentic..."
8,1863,service,negative,,,,,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
8,1863,,,4,negative,service,11,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
8,1863,,,140,negative,served,146,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
2670,1864,anecdotes/miscellaneous,neutral,,,,,Went last Thursday.
781,1865,anecdotes/miscellaneous,positive,,,,,I love this place more and more everytime i go.
258,1866,anecdotes/miscellaneous,positive,,,,,I go and eat out at many different restaurants and this is one place you have go and try.
258,1866,anecdotes/miscellaneous,positive,,,,,I go and eat out at many different restaurants and this is one place you have go and try.
1713,1867,food,positive,,,,,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
1713,1867,ambience,conflict,,,,,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
1713,1867,price,negative,,,,,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
1713,1867,,,60,positive,atmosphere,70,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
1713,1867,,,112,positive,people,118,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
1713,1867,,,138,positive,food,142,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!"
946,1868,service,negative,,,,,"We only ordered desserts and drinks, but no refills were offered."
946,1868,,,16,neutral,desserts,24,"We only ordered desserts and drinks, but no refills were offered."
946,1868,,,29,neutral,drinks,35,"We only ordered desserts and drinks, but no refills were offered."
697,1869,anecdotes/miscellaneous,positive,,,,,Saul is the best restaurant on Smith Street and in Brooklyn.
452,1870,service,conflict,,,,,Waiters are slow but sweet.
452,1870,,,0,conflict,Waiters,7,Waiters are slow but sweet.
303,1871,anecdotes/miscellaneous,neutral,,,,,"I have been here a few times for dinner, once for brunch and twice for lunch."
303,1871,,,33,neutral,dinner,39,"I have been here a few times for dinner, once for brunch and twice for lunch."
303,1871,,,50,neutral,brunch,56,"I have been here a few times for dinner, once for brunch and twice for lunch."
303,1871,,,71,neutral,lunch,76,"I have been here a few times for dinner, once for brunch and twice for lunch."
549,1872,anecdotes/miscellaneous,neutral,,,,,We went to Ino for Valentines.
982,1873,food,positive,,,,,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass."
982,1873,,,23,neutral,menu,27,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass."
982,1873,,,45,positive,beef cubes,55,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass."
982,1873,,,63,positive,chicken with chili and lemon grass,97,"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass."
3354,1874,anecdotes/miscellaneous,conflict,,,,,"It was good, but was not what I thought it would be."
1323,1875,ambience,positive,,,,,The music is the best among all the Indian restaurants I have visited.
1323,1875,,,4,positive,music,9,The music is the best among all the Indian restaurants I have visited.
2899,1876,food,positive,,,,,"The bread and lamb chops I had before the meal were quite good, however."
2899,1876,,,4,positive,bread,9,"The bread and lamb chops I had before the meal were quite good, however."
2899,1876,,,14,positive,lamb chops,24,"The bread and lamb chops I had before the meal were quite good, however."
2899,1876,,,42,neutral,meal,46,"The bread and lamb chops I had before the meal were quite good, however."
1831,1877,anecdotes/miscellaneous,neutral,,,,,"He always says, I don't have customers."
584,1878,service,positive,,,,,Rao's has the best service and atmosphere in NYC.
584,1878,ambience,positive,,,,,Rao's has the best service and atmosphere in NYC.
584,1878,,,19,positive,service,26,Rao's has the best service and atmosphere in NYC.
584,1878,,,31,positive,atmosphere,41,Rao's has the best service and atmosphere in NYC.
2906,1879,anecdotes/miscellaneous,neutral,,,,,instead ordered an ice cold beer which to me works with indian.
2906,1879,,,28,positive,beer,32,instead ordered an ice cold beer which to me works with indian.
3645,1880,anecdotes/miscellaneous,positive,,,,,Good for dates or with friends.
3048,1881,service,negative,,,,,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table."
3048,1881,,,36,negative,noodles,43,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table."
3048,1881,,,75,negative,sugar,80,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table."
3048,1881,,,96,negative,dishes,102,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table."
1322,1882,food,positive,,,,,one of the best Chicken Tikka Masala.
1322,1882,,,16,positive,Chicken Tikka Masala,36,one of the best Chicken Tikka Masala.
2089,1883,food,positive,,,,,"Excellent dumplings served amid clean, chic decor."
2089,1883,ambience,positive,,,,,"Excellent dumplings served amid clean, chic decor."
2089,1883,,,10,positive,dumplings,19,"Excellent dumplings served amid clean, chic decor."
2089,1883,,,44,positive,decor,49,"Excellent dumplings served amid clean, chic decor."
184,1884,service,negative,,,,,"The kitchen however, is almost always slow."
184,1884,,,4,negative,kitchen,11,"The kitchen however, is almost always slow."
3697,1885,food,positive,,,,,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square."
3697,1885,,,4,positive,corned beef,15,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square."
3697,1885,,,20,positive,pastrami,28,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square."
2364,1886,service,positive,,,,,"Cute place, nice wait staff but would never go there again."
2364,1886,ambience,positive,,,,,"Cute place, nice wait staff but would never go there again."
2364,1886,,,17,positive,wait staff,27,"Cute place, nice wait staff but would never go there again."
2364,1886,,,5,positive,place,10,"Cute place, nice wait staff but would never go there again."
1573,1887,anecdotes/miscellaneous,positive,,,,,We had a good time.
1328,1888,service,positive,,,,,"Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do..."
1328,1888,,,10,positive,hostess,17,"Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do..."
3588,1889,service,conflict,,,,,people are rude bit again it's new york!
